best_bid,best_ask,spread,estimated_slippage,timestamp
87935.79,88035.0,99.2100000000064,14.022099541219179,1740483367.349816
87938.03,88034.99,96.9600000000064,13.846008847966138,1740483368.605323
87938.36,88034.99,96.63000000000466,13.057614036226283,1740483369.987257
87938.37,88034.99,96.6200000000099,13.052241386764834,1740483372.084955
87950.29,88034.99,84.70000000001164,11.439854996125256,1740483373.3212092
87954.79,88034.99,80.20000000001164,11.454753722796621,1740483374.558005
87968.22,88034.99,66.77000000000407,9.991201398200188,1740483375.861375
87968.3,88034.99,66.69000000000233,9.983234034909483,1740483378.034873
87968.72,88034.99,66.27000000000407,9.920361665818998,1740483380.0652921
87969.96,88034.99,65.02999999999884,9.723065329788616,1740483381.503107
87972.4,88035.0,62.60000000000582,8.446014317749018,1740483382.723258
87972.4,88035.0,62.60000000000582,8.447313592349085,1740483384.059668
87972.4,88109.25,136.85000000000582,18.894365516575657,1740483386.192908
87972.6,88109.25,136.64999999999418,17.938438272868282,1740483387.753525
87984.44,88109.25,124.80999999999767,16.29764852131552,1740483389.101951
87986.78,88109.25,122.47000000000116,16.736361648628126,1740483390.5080268
87987.37,88109.25,121.88000000000466,15.915174782257301,1740483391.876085
87987.37,88109.25,121.88000000000466,15.915174782257301,1740483393.293401
87988.77,88109.25,120.47999999999593,16.456048909212537,1740483394.6002402
87988.77,88109.25,120.47999999999593,16.456048909212537,1740483397.094049
88045.04,88204.37,159.33000000000175,20.971592988146206,1740483399.712995
88045.59,88204.37,158.77999999999884,22.719793034962386,1740483401.479557
88048.27,88204.37,156.09999999999127,22.35742664730139,1740483402.8900108
88049.27,88204.37,155.09999999999127,22.194556538163084,1740483404.34129
88064.59,88204.37,139.77999999999884,19.577195326571207,1740483405.820832
88066.57,88204.37,137.79999999998836,19.286376092729732,1740483407.0848398
88071.52,88221.16,149.63999999999942,22.026029691865123,1740483408.4401338
88071.52,88221.16,149.63999999999942,20.961799767464584,1740483409.934057
88078.09,88221.16,143.07000000000698,20.006040825916124,1740483411.8053901
88087.44,88231.68,144.2399999999907,21.225561320739466,1740483413.233001
88094.15,88231.68,137.52999999999884,18.491726925341833,1740483414.659997
88096.54,88231.68,135.13999999999942,18.024771055797483,1740483415.9394581
88096.54,88231.68,135.13999999999942,17.856387814211043,1740483417.3729012
88096.54,88231.68,135.13999999999942,17.856387814211043,1740483418.860966
88097.27,88231.68,134.40999999998894,18.64687063863402,1740483420.13858
88097.29,88231.68,134.38999999999942,18.721076987799666,1740483421.710233
88097.29,88231.68,134.38999999999942,19.51975505532453,1740483423.061634
88097.31,88231.68,134.36999999999534,20.518638870733547,1740483424.372213
88097.31,88231.68,134.36999999999534,19.516850113727788,1740483425.721813
88097.31,88231.68,134.36999999999534,18.692771905613164,1740483428.2043378
88097.31,88231.68,134.36999999999534,18.692771905613164,1740483430.276533
88097.31,88231.68,134.36999999999534,18.692771905613164,1740483432.31977
88097.31,88221.49,124.18000000000757,17.441697145394425,1740483433.552611
88097.31,88221.5,124.19000000000233,17.44310169501081,1740483436.1535099
88097.37,88221.5,124.13000000000466,17.293406966960255,1740483437.525253
88097.37,88221.5,124.13000000000466,17.293406966960255,1740483438.7678971
88097.37,88221.5,124.13000000000466,17.293406966960255,1740483441.297066
88097.37,88221.5,124.13000000000466,17.293406966960255,1740483442.528748
88097.37,88221.5,124.13000000000466,17.293406966960255,1740483443.8534322
88097.37,88221.49,124.1200000000099,17.439050434432133,1740483445.20066
88097.37,88221.49,124.1200000000099,17.089592311612424,1740483446.499739
88097.37,88210.0,112.63000000000466,15.634196177722162,1740483447.742818
88097.34,88210.0,112.66000000000349,15.638360484614761,1740483449.155463
88097.37,88210.0,112.63000000000466,16.281658378629096,1740483450.537941
88097.37,88209.86,112.49000000000524,15.614762745556025,1740483451.794455
88097.37,88207.87,110.5,15.338530388335501,1740483454.215424
88097.37,88207.88,110.51000000000931,15.496125618037446,1740483456.0443919
88097.41,88223.84,126.42999999999302,16.992868452106404,1740483457.484566
88097.43,88223.84,126.41000000000349,17.563335547102348,1740483459.817632
88097.43,88231.68,134.25,18.616977018953957,1740483461.6024902
88097.43,88231.68,134.25,18.616977018953957,1740483463.005435
88097.43,88231.68,134.25,18.616563957777494,1740483464.875085
88097.43,88231.68,134.25,18.616563957777494,1740483467.1892
88097.43,88231.68,134.25,18.616563957777494,1740483468.437877
88097.43,88231.68,134.25,18.616563957777494,1740483469.799127
88097.43,88231.68,134.25,18.616563957777494,1740483471.056918
88097.43,88231.68,134.25,18.616563957777494,1740483472.288738
88097.43,88231.68,134.25,18.616563957777494,1740483473.748551
88097.43,88231.68,134.25,18.616563957777494,1740483475.074991
88106.62,88231.68,125.05999999999767,17.794536141149354,1740483476.317434
88112.14,88231.68,119.5399999999936,17.005670453606925,1740483477.666145
88113.07,88231.68,118.60999999998603,18.397418994584548,1740483479.2371562
88134.14,88231.68,97.5399999999936,15.991107671927132,1740483481.337018
88134.18,88231.68,97.5,14.859497733736092,1740483482.6201248
88134.15,88231.68,97.52999999999884,18.17223093806924,1740483483.8780138
88134.18,88231.68,97.5,13.562952967852326,1740483485.374926
88134.18,88231.68,97.5,13.562952967852326,1740483486.609639
88134.18,88231.68,97.5,13.562952967852326,1740483488.1866329
88134.18,88231.68,97.5,13.562651101843686,1740483489.712147
88134.18,88231.68,97.5,13.562651101843686,1740483491.099025
88137.88,88231.68,93.79999999998836,13.623147150320591,1740483492.7261639
88138.9,88231.68,92.77999999999884,12.842091276014834,1740483493.940896
88142.19,88231.68,89.48999999999069,13.798218211981382,1740483495.284802
88161.85,88315.66,153.80999999999767,22.294406178250547,1740483497.724121
88178.84,88345.14,166.3000000000029,26.83227488641104,1740483499.5946581
88185.92,88345.14,159.22000000000116,25.667645740705705,1740483500.9453619
88210.4,88361.83,151.43000000000757,23.601491243930532,1740483502.259478
88210.48,88361.83,151.35000000000582,23.166927393457513,1740483504.006739
88234.76,88363.77,129.0100000000093,22.474826661093566,1740483506.840086
88250.39,88363.77,113.38000000000466,21.10746226422206,1740483508.1327202
88250.39,88363.77,113.38000000000466,22.23337791251851,1740483509.465558
88250.43,88363.77,113.34000000001106,20.767218064953177,1740483510.747835
88250.43,88363.77,113.34000000001106,19.35060899613996,1740483512.0687842
88250.43,88363.77,113.34000000001106,19.54353583843925,1740483513.5461109
88250.43,88363.77,113.34000000001106,17.095074193287317,1740483514.984242
88250.43,88363.77,113.34000000001106,17.095074193287317,1740483516.519698
88250.43,88363.77,113.34000000001106,17.09584776339296,1740483517.816879
88250.43,88363.77,113.34000000001106,17.09584776339296,1740483519.28558
88250.43,88363.77,113.34000000001106,16.26144571053236,1740483520.66681
88250.43,88363.77,113.34000000001106,16.26144571053236,1740483524.206078
88250.43,88363.77,113.34000000001106,17.494520421080335,1740483525.457238
88250.43,88363.77,113.34000000001106,17.494520421080335,1740483527.3234408
88250.43,88363.77,113.34000000001106,17.494520421080335,1740483528.8335218
88250.43,88363.77,113.34000000001106,16.26144571053236,1740483530.793548
88250.43,88363.77,113.34000000001106,16.26144571053236,1740483532.668278
88250.43,88363.77,113.34000000001106,16.26144571053236,1740483533.900373
88250.43,88363.77,113.34000000001106,16.26144571053236,1740483535.384183
88252.05,88363.77,111.72000000000116,20.958555638099316,1740483536.60235
88257.54,88363.77,106.23000000001048,16.97176325484812,1740483538.3960052
88257.54,88363.77,106.23000000001048,16.97176325484812,1740483539.618749
88257.62,88363.77,106.15000000000873,16.598178656760727,1740483544.223058
88257.65,88363.76,106.11000000000058,16.016265316657545,1740483545.73474
88257.65,88363.76,106.11000000000058,16.721190575243085,1740483546.997165
88257.65,88363.76,106.11000000000058,15.119519868682117,1740483548.352719
88257.65,88363.76,106.11000000000058,14.792478712548386,1740483549.7942421
88257.65,88363.76,106.11000000000058,14.792148771851645,1740483551.072596
88257.65,88363.77,106.1200000000099,15.132933667213768,1740483552.3092659
88257.65,88363.77,106.1200000000099,15.132933667213768,1740483553.617704
88257.65,88363.77,106.1200000000099,15.132933667213768,1740483555.060259
88257.65,88363.77,106.1200000000099,15.132933667213768,1740483557.0153291
88257.65,88363.77,106.1200000000099,15.132933667213768,1740483559.5024
88257.65,88363.77,106.1200000000099,15.133278953164115,1740483561.103261
88257.65,88363.77,106.1200000000099,15.133278953164115,1740483565.318762
88257.71,88363.77,106.05999999999767,17.14278325354019,1740483566.6295521
88265.29,88363.77,98.48000000001048,17.278829924240274,1740483569.525301
88265.29,88363.77,98.48000000001048,15.42679010605299,1740483570.757531
88265.29,88363.77,98.48000000001048,15.42679010605299,1740483572.097145
88265.31,88363.77,98.4600000000064,17.315240788419644,1740483574.304599
88265.37,88363.77,98.40000000000873,16.51671814153497,1740483576.184035
88265.43,88363.77,98.34000000001106,16.491754122940385,1740483577.417616
88285.92,88363.77,77.85000000000582,13.619330527244928,1740483578.9176772
88289.7,88363.77,74.07000000000698,13.791652391522609,1740483580.18257
88291.21,88373.61,82.39999999999418,15.309724647912413,1740483581.396966
88314.33,88431.88,117.55000000000291,20.55702453901951,1740483582.882443
88325.05,88431.88,106.83000000000175,19.90282399144526,1740483584.369958
88341.07,88431.88,90.80999999999767,16.89368937637854,1740483585.978594
88350.97,88431.88,80.91000000000349,16.221645702096627,1740483588.3124568
88354.43,88431.88,77.45000000001164,14.420194602809127,1740483590.004904
88360.05,88474.31,114.25999999999476,20.38340641579487,1740483592.878703
88387.22,88474.31,87.08999999999651,23.8651123789471,1740483594.362109
88389.95,88474.31,84.36000000000058,25.07743803470906,1740483595.635831
88389.95,88474.31,84.36000000000058,22.745288360430475,1740483596.990485
88397.24,88474.31,77.06999999999243,19.565482295356386,1740483598.258015
88417.67,88474.31,56.63999999999942,19.0054358767866,1740483599.626697
88435.18,88518.7,83.52000000000407,14.987241464702118,1740483600.922452
88439.56,88558.96,119.40000000000873,21.73169186863588,1740483602.236473
88442.44,88558.96,116.52000000000407,27.809998424769347,1740483603.603174
88435.19,88558.96,123.77000000000407,19.887011822625926,1740483604.852724
88435.26,88558.96,123.70000000001164,20.966954587985214,1740483606.170004
88439.29,88558.96,119.6700000000128,21.993714506260286,1740483607.60062
88443.83,88558.96,115.13000000000466,21.15932440131677,1740483608.892045
88448.69,88558.96,110.27000000000407,20.220116329390425,1740483610.3973958
88448.73,88558.96,110.23000000001048,19.725563600315397,1740483612.097609
88448.76,88558.96,110.20000000001164,22.13900563319397,1740483613.6121368
88448.76,88558.96,110.20000000001164,17.65782280006468,1740483615.444858
88448.76,88558.96,110.20000000001164,15.761185149589899,1740483618.0749319
88448.87,88558.96,110.09000000001106,17.242891555699295,1740483622.6358552
88464.88,88558.96,94.08000000000175,17.39883046126906,1740483624.2078831
88491.2,88585.84,94.63999999999942,29.81388374349457,1740483625.783395
88507.62,88611.33,103.7100000000064,31.152376604029413,1740483627.386485
88561.88,88657.98,96.09999999999127,20.33268590337452,1740483629.4471638
88568.22,88657.98,89.75999999999476,16.61286979181993,1740483630.766815
88568.26,88657.98,89.72000000000116,22.71818011475597,1740483632.076583
88568.26,88657.98,89.72000000000116,23.122519457760205,1740483633.415642
88568.26,88657.98,89.72000000000116,23.122519457760205,1740483635.348456
88568.26,88657.98,89.72000000000116,24.84024939920517,1740483639.573858
88568.29,88657.98,89.69000000000233,24.27110901838595,1740483641.0420978
88568.29,88657.98,89.69000000000233,24.27110901838595,1740483642.453015
88568.31,88657.98,89.66999999999825,24.26911189178316,1740483644.494957
88568.31,88657.98,89.66999999999825,24.328636001063074,1740483645.929174
88568.31,88657.98,89.66999999999825,15.217546253398066,1740483648.92843
88568.37,88657.98,89.61000000000058,16.13943201302548,1740483650.5118542
88568.37,88657.98,89.61000000000058,16.13943201302548,1740483651.830812
88568.43,88657.98,89.55000000000291,24.205712061500325,1740483654.583518
88568.43,88657.98,89.55000000000291,16.428539978866333,1740483656.271672
88577.84,88679.98,102.13999999999942,32.30928852504631,1740483657.6395829
88585.23,88679.98,94.75,33.62719419660286,1740483661.869784
88585.42,88679.98,94.55999999999767,26.672985140303307,1740483663.4583192
88585.48,88679.98,94.5,23.639065243820074,1740483665.135893
88592.65,88679.98,87.33000000000175,25.383233637362956,1740483667.558882
88606.83,88697.7,90.86999999999534,28.3338322233017,1740483670.626975
88606.98,88697.7,90.72000000000116,25.686036898196193,1740483673.078121
88607.04,88697.7,90.66000000000349,21.516962467545014,1740483676.199585
88607.06,88697.7,90.63999999999942,21.5122157297396,1740483677.4926772
88607.12,88697.7,90.58000000000175,23.50639172475405,1740483678.8084211
88607.16,88697.7,90.5399999999936,21.595294544169363,1740483680.362545
88607.21,88697.7,90.48999999999069,26.170575816291375,1740483681.725693
88607.23,88697.7,90.47000000000116,21.559674567353113,1740483683.008023
88607.24,88697.7,90.45999999999185,21.54948568052443,1740483684.4478002
88607.24,88697.7,90.45999999999185,22.61239957404695,1740483685.903171
88607.26,88697.7,90.44000000000233,20.863130115435197,1740483687.202666
88607.26,88697.7,90.44000000000233,15.566800922579494,1740483689.881811
88607.31,88697.7,90.38999999999942,21.506476449706252,1740483691.769697
88607.31,88697.7,90.38999999999942,21.506476449706252,1740483693.218672
88607.34,88697.7,90.36000000000058,25.498052937524857,1740483695.971364
88607.38,88697.7,90.31999999999243,23.73070172672711,1740483699.294153
88622.37,88697.7,75.33000000000175,22.92131959616175,1740483700.55702
88622.37,88697.7,75.33000000000175,22.92131959616175,1740483701.8569422
88622.37,88697.7,75.33000000000175,19.343656112780668,1740483703.124021
88622.37,88697.7,75.33000000000175,19.343656112780668,1740483704.474215
88622.37,88697.7,75.33000000000175,19.343656112780668,1740483705.734694
88622.37,88697.7,75.33000000000175,19.343656112780668,1740483706.9726238
88622.37,88697.7,75.33000000000175,20.807093138880166,1740483708.342294
88622.37,88697.7,75.33000000000175,19.343656112780668,1740483709.711257
88622.37,88697.7,75.33000000000175,13.200088316003376,1740483710.98392
88622.37,88697.7,75.33000000000175,13.329298977609636,1740483712.227017
88622.43,88697.7,75.27000000000407,23.013844385198027,1740483713.470103
88622.48,88741.74,119.26000000000931,23.81989078722069,1740483714.9543371
88622.48,88741.74,119.26000000000931,22.159213372081794,1740483716.22115
88622.49,88741.74,119.25,23.63913888117988,1740483717.486251
88622.49,88741.74,119.25,23.639138881179875,1740483718.730763
88622.5,88741.74,119.24000000000524,22.31838702673663,1740483720.777952
88622.56,88741.74,119.18000000000757,20.15974884045204,1740483722.0515058
88622.6,88741.74,119.13999999999942,21.395348837209198,1740483724.107946
88622.64,88741.74,119.10000000000582,20.643251338085815,1740483725.423697
88622.69,88741.74,119.05000000000291,18.459825651172547,1740483729.236625
88623.37,88741.74,118.3700000000099,21.644048023933323,1740483730.683223
88623.43,88741.74,118.31000000001222,21.823017925459794,1740483732.835937
88623.52,88741.74,118.22000000000116,21.6486047985118,1740483734.2844422
88623.56,88741.74,118.18000000000757,21.632406509126238,1740483737.36932
88667.32,88761.06,93.73999999999069,16.7542448614818,1740483739.692408
88678.61,88824.57,145.9600000000064,26.996733609787775,1740483741.055305
88678.65,88824.57,145.9200000000128,26.11300603791912,1740483742.2757308
88678.71,88824.57,145.86000000000058,26.32652398193649,1740483743.77035
88678.78,88824.57,145.79000000000815,26.100952087683755,1740483745.041366
88678.79,88824.57,145.7800000000134,26.044234823313214,1740483746.3100889
88678.79,88824.57,145.7800000000134,26.044234823313214,1740483748.0676868
88697.71,88824.57,126.86000000000058,22.6466965385509,1740483749.5603662
88697.73,88824.56,126.83000000000175,22.267988384056828,1740483750.8282602
88697.73,88824.57,126.84000000001106,22.324618682701598,1740483752.3128781
88697.73,88824.57,126.84000000001106,22.324618682701598,1740483753.758345
88697.79,88824.57,126.78000000001339,22.314136862857893,1740483756.035127
88697.79,88824.57,126.78000000001339,22.314136862857893,1740483757.367706
88697.79,88824.57,126.78000000001339,20.800792786173066,1740483758.681912
88697.79,88824.56,126.77000000000407,21.049118484105495,1740483760.063979
88697.79,88812.85,115.06000000001222,20.137000206517524,1740483761.352236
88697.84,88812.85,115.01000000000931,17.70970314959076,1740483762.8026218
88697.84,88812.86,115.02000000000407,21.28848844698868,1740483764.013195
88697.84,88812.86,115.02000000000407,21.28848844698868,1740483765.981364
88697.84,88812.85,115.01000000000931,21.286637595968347,1740483767.6240928
88697.84,88812.85,115.01000000000931,19.82117682744138,1740483769.7204192
88697.81,88812.85,115.04000000000815,19.793871195307585,1740483771.2003682
88697.81,88812.85,115.04000000000815,18.684970488012993,1740483772.499277
88697.7,88812.85,115.15000000000873,19.694735869905063,1740483773.7846332
88697.7,88812.85,115.15000000000873,19.54802720257099,1740483775.195775
88697.7,88812.85,115.15000000000873,19.49507501752419,1740483778.032963
88697.7,88812.85,115.15000000000873,19.694735869905063,1740483779.4977438
88697.7,88812.85,115.15000000000873,19.74979589876728,1740483781.0026162
88697.71,88789.44,91.72999999999593,15.433563162693599,1740483782.329107
88697.7,88789.43,91.72999999999593,15.438602396660144,1740483783.629333
88697.7,88789.43,91.72999999999593,15.438758301719071,1740483785.107688
88697.7,88780.21,82.51000000000931,13.091713394453803,1740483786.3211362
88697.71,88780.21,82.5,13.123443082434312,1740483787.854421
88697.7,88780.21,82.51000000000931,13.849676208638016,1740483789.0723069
88697.7,88779.87,82.16999999999825,13.44602444731689,1740483790.925919
88697.73,88780.21,82.48000000001048,13.701133233887791,1740483792.474493
88697.73,88780.18,82.44999999999709,13.709039153480896,1740483794.1344981
88697.75,88780.18,82.42999999999302,13.706169522186773,1740483795.615076
88697.79,88780.18,82.38999999999942,13.381430037810283,1740483799.497262
88697.79,88800.51,102.72000000000116,17.079351144276814,1740483800.926241
88697.79,88800.49,102.70000000001164,16.25401206627136,1740483803.258016
88697.81,88836.22,138.4100000000035,27.449339399252636,1740483805.860333
88697.88,88836.22,138.3399999999965,29.43955464001696,1740483807.077557
88697.88,88836.22,138.3399999999965,29.43955464001696,1740483809.229652
88697.95,88836.22,138.27000000000407,31.716503500354182,1740483810.620687
88699.34,88836.22,136.88000000000466,31.14164808663709,1740483813.125707
88699.37,88836.22,136.85000000000582,24.91207502930938,1740483814.363554
88699.37,88836.22,136.85000000000582,24.91207502930938,1740483815.846273
88699.4,88836.22,136.82000000000698,24.906613851005762,1740483818.025632
88699.46,88836.22,136.75999999999476,24.54124242282765,1740483819.555368
88724.04,88836.22,112.18000000000757,20.024204690284844,1740483820.987029
88724.04,88836.22,112.18000000000757,21.43105497033267,1740483822.556771
88724.04,88836.22,112.18000000000757,20.16581339162584,1740483824.680514
88724.04,88836.22,112.18000000000757,20.16581339162584,1740483826.137141
88724.04,88836.22,112.18000000000757,20.16581339162584,1740483827.7088928
88724.04,88836.22,112.18000000000757,20.16581339162584,1740483828.973593
88724.06,88836.22,112.16000000000349,20.1603336089448,1740483830.199184
88724.06,88836.22,112.16000000000349,21.722289361966528,1740483831.591816
88724.06,88836.22,112.16000000000349,17.212485804610584,1740483832.9510121
88724.12,88836.22,112.10000000000582,17.667398999531255,1740483834.240821
88724.12,88836.22,112.10000000000582,17.470365833513462,1740483835.5887969
88724.12,88836.22,112.10000000000582,17.470365833513462,1740483837.054508
88724.12,88836.22,112.10000000000582,17.470365833513462,1740483838.461677
88724.12,88836.22,112.10000000000582,17.470365833513462,1740483839.7695959
88724.12,88836.22,112.10000000000582,17.470365833513462,1740483840.9978518
88744.18,88836.22,92.04000000000815,15.81416126870812,1740483842.463283
88752.17,88836.22,84.05000000000291,28.5000271267371,1740483843.7682948
88752.18,88836.22,84.04000000000815,36.18826163717356,1740483845.008459
88752.23,88836.22,83.99000000000524,24.789997815860776,1740483847.317098
88752.23,88836.22,83.99000000000524,24.823847918096742,1740483848.689471
88752.29,88836.22,83.93000000000757,22.535778535565765,1740483850.002112
88752.29,88836.22,83.93000000000757,22.560978887893352,1740483851.590347
