best_bid,best_ask,spread,estimated_slippage,timestamp
97654.9,97756.14,101.24000000000524,45.076492902814486,1739182191.007741
97654.9,97756.14,101.24000000000524,45.076492902814486,1739182192.215541
97663.62,97756.14,92.52000000000407,48.55367563709858,1739182193.4219441
97663.62,97756.14,92.52000000000407,40.948562020343296,1739182194.635828
97663.62,97756.14,92.52000000000407,40.948562020343296,1739182195.844519
97663.64,97756.14,92.5,41.39665604525437,1739182197.053817
97663.64,97756.14,92.5,41.5715390008449,1739182198.263316
97663.64,97756.14,92.5,41.5715390008449,1739182199.474802
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182200.6871831
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182201.894426
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182203.101742
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182204.3136032
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182205.519926
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182206.727605
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182207.936616
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182209.144243
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182210.4023309
97667.28,97756.14,88.86000000000058,39.6438035923017,1739182211.611305
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182212.818048
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182214.028928
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182215.240396
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182216.451369
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182217.66172
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182218.8673081
97667.28,97756.14,88.86000000000058,40.600184587830256,1739182220.081963
97675.98,97756.14,80.16000000000349,31.306874545981376,1739182221.290517
97675.98,97756.14,80.16000000000349,31.306874545981376,1739182222.501299
97675.98,97756.14,80.16000000000349,30.90684762492422,1739182223.710243
97675.98,97756.14,80.16000000000349,30.17254358758299,1739182224.944094
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182226.1521358
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182227.361768
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182228.672141
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182229.883571
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182231.5303931
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182232.739647
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182233.949424
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182235.163193
97675.98,97756.14,80.16000000000349,31.092423936823533,1739182236.371417
97675.98,97756.14,80.16000000000349,31.09483614697255,1739182237.57923
97675.98,97756.14,80.16000000000349,31.09483614697255,1739182238.78815
97675.98,97756.14,80.16000000000349,36.065868802305175,1739182240.000405
97675.98,97756.14,80.16000000000349,36.356709391244394,1739182241.2113862
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182242.453821
97675.98,97756.14,80.16000000000349,30.805650777060052,1739182243.663916
97675.98,97756.14,80.16000000000349,30.805650777060052,1739182244.876371
97675.98,97756.14,80.16000000000349,30.805650777060052,1739182246.084925
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182247.2937322
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182248.5068438
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182249.717912
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182250.93003
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182252.143965
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182253.358471
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182254.569171
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182255.7831502
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182257.015216
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182258.224191
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182259.442372
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182260.652069
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182261.862489
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182263.1384902
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182264.349934
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182265.5961332
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182266.807116
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182268.013385
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182269.2230248
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182270.43647
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182271.647885
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182272.8610182
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182274.071977
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182275.279267
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182276.492016
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182277.702807
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182278.914585
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182280.1265888
97675.98,97756.14,80.16000000000349,36.47847969929076,1739182281.333899
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182282.546767
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182283.823426
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182285.036033
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182286.243493
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182287.487086
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182288.698292
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182289.908075
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182291.1172
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182292.3287182
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182293.539237
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182294.7498748
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182295.961152
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182297.237658
97675.98,97756.14,80.16000000000349,35.40948847071451,1739182298.451653
97667.3,97756.14,88.83999999999651,29.553831619005905,1739182299.659018
97667.3,97756.14,88.83999999999651,29.55245527546471,1739182300.866545
97667.32,97756.14,88.81999999999243,31.03923062406691,1739182302.0781498
97667.32,97756.14,88.81999999999243,31.03923062406691,1739182303.287848
97667.66,97756.14,88.47999999999593,33.33358449053863,1739182304.499018
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182305.7085319
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182306.9188411
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182308.1280699
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182309.339384
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182310.551979
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182311.762636
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182312.971616
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182314.1785479
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182315.465496
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182316.698693
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182317.9095738
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182319.11857
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182320.325248
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182321.537756
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182322.750849
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182323.963979
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182325.173047
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182326.422612
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182327.63256
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182328.840657
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182330.048071
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182331.337729
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182332.5499861
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182333.794955
97667.68,97756.14,88.4600000000064,33.48930886183537,1739182335.006915
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182336.2185369
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182337.429451
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182338.6386719
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182339.848303
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182341.057315
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182342.268939
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182343.4752471
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182344.6830258
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182345.8916538
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182347.101076
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182348.3109949
97667.68,97756.14,88.4600000000064,38.43313087076563,1739182349.5206459
